,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59,B60,B61,B62,B63,B64,B65,B66,B67,B68,B69,B70
d81359c1b8eaaac78076d8eb822e385a,3,0,2,0,0,3,0,0,3,3,27,11,0,9,0,0,2,0,0,1,0,6,0,3,6,8,0,0,0,5,2,0,0,0,5,0,0,3,0,0,2,0,1,0,2,0,11,4,0,0,0,3,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5156363f019ac07be6608846742f31db,0,2,5,0,0,0,4,0,0,8,3,0,8,11,0,2,0,0,0,0,8,0,0,0,26,0,0,0,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,47,1,0,16,0,0,0,0,0,0,0,0,0,0,0,25,15,0,0,0,0,0,0,0,0
c233f427bfcb2401bdd44359397e87cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74af8e7721c8d0817232922e99c4e9e4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,10,12,0,0,0,0,0,0,0,0,0,0,10,18,4,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
e6baa5e9c9cae4517b93a6a028d00ffb,8,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,17,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,20,29,0,0,9,9,0,0,0,0,0,14,0,8,0,0,1,0,0,0
91f936c40fe2b20719a3f82b39f2eb77,0,0,0,0,0,0,0,0,9,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,8,0,0,0,21,0,0,9,0,0,0,0,0,2,17,0,0,0,0,0,0,0,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
7f2e70f548ca84649970815ed3837367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,0,0,0,0,0,0,0,0,0,0,18,7,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
c4b97b559dc7895bf2671310382d9ec4,2,34,0,0,0,18,0,0,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
cabd233276dcfd237406d37f6d86bf4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2838e1d6d4de4a34ac2e8f9c3dcf950,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,15,18,3,0,18,2,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,3,8,3,0,4,1,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0
1fcec28c7514eaacfcb5dce49cc432ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,13,0,0,0,0,0,0,0,0,0,0,6,9,15,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
bcc9added0f41c353fc30a858245234f,0,0,0,0,0,0,0,0,0,0,36,7,0,2,0,13,21,0,21,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
cdbcb29e6f3d3de2d1f683c938124f72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08cc35c4a7609b58960efd467457f276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,11,0,0,0,0,0,0,0,0,0,0,5,22,7,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
dd98a95c608b3a4b01b8671363884cc9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,31,0,0,0,0,4,0,0,0,0,0,0,0,0,0
045d7f8a4703ab4a76d60ba6e0d704c7,0,0,0,0,0,0,0,0,0,0,66,20,6,7,4,0,0,0,0,0,0,0,0,10,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,40,0,0,0,0,0,0,0,0
f4cc4d8b068b2e9fb4b363b87e8cf8cc,8,0,0,0,0,1,0,2,0,14,0,0,13,0,0,0,0,0,0,0,0,0,0,0,8,5,5,0,0,0,4,7,0,0,0,0,0,8,0,0,2,2,1,4,0,0,0,0,0,0,0,20,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
1eeb641e82d9221c3e1791c1b17d9b9c,0,9,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,0,0,0,0,12,0,6,0,0,0,0,0,0
59e88a29505e0e8707dc2a6a5b95b1a7,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,17,9,0,11,15,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,19,0,18,13,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cecc6efc4153f0615a976dabe9cba8c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,32,38,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a21720b484d01faeeec3daa96ef6e39,0,0,18,0,0,10,0,0,0,0,0,11,1,11,6,3,6,0,0,9,0,0,0,7,15,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41d55a2d952aa1d03a5844cc50868df9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,13,6,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
dd1382ff4482cbeba5aa97c0fe84f3bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22c6468a185ae3a1bf52d7c8a4f307b,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2d13badbbe6568db8adcacbd9fbcaf5,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
271b5af3cc99ff54641edc1a04ce2a84,3,3,0,0,57,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163d4fa899ba43ad35f3db1537152622,0,0,0,0,0,0,0,0,0,0,118,26,0,0,1,0,0,0,0,0,6,0,0,9,19,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
92045cb094ce25ea75c7f4c800e8fbb7,5,0,17,0,6,8,3,0,0,17,1,0,7,0,0,0,0,4,11,8,12,0,4,0,10,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
dab44cad55b1b164586f72a1928ab282,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c5ff4c0b9cf050ffee9c295cdf1d289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0
c370274911292f0bae00e1ca12faef76,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,6,0,1,0,4,0,0,0,0,0,5,10,2,0,0,0,0,0,0,0,0,10,0,2,0,5,3,3,3,0,11,19,0,12,8,0,0,0,10,0,0,0,2,4,0,0,6,0,0,0,0,0,0
110ebf2cbba7e705e1d184ec4ef4c60d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,4,14,7,6,0,0,0,0,0,4,0,0,0,0,0,0,0,18,0,10,0,0,0,0,0,0,0,0,0,0
cb58e0a0c7a198ad40b60832ccbdf1ca,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,9,5,4,7,6,10,0,18,0,0,8,0,0,0,0,0,0,0,2,3,0,0,0,25,0,0,0,0,0,0
6f2fbaedfa1c61bec56b094537d1c519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,20,0,0,17,0,16,0,12,4,11,3,0,6,0,0,0,0,0,0,0,0,0,0,0
10fea37e01c4c15852fc019b97decce7,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,30,0,18,0,0,0,0,3,0,0,0,0,12,10,0,109,0,0,0,0,0,0
e9fdb0eca135dab0d6d85fc50f3a004b,0,4,0,0,1,0,0,0,0,0,34,5,0,10,0,4,7,0,0,0,0,2,0,48,0,0,0,0,0,0,2,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
68cc1342cf58673bcc396afec227f5e6,0,0,0,0,0,0,0,0,0,0,84,10,21,6,8,0,0,2,0,0,0,0,0,0,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
ae2719380edf9c5244260016a2cd54b1,18,37,0,0,0,4,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850efecf8b82404f77dd71cabf501ccd,0,0,0,0,8,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,2,0,0,3,0,0,0,8,0,0,0,0,7,5,32,0,1,0,0,0,0,0,0,0,12,0,0,0,1,0,0
3c58917d79ac315eecd413f42ee5ade0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214712ede3e35a0f3b4f3f5c02114d0a,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,10,7,7,0,0,0,0,1,0,0,0,0,0,6,9,13,7,10,0,0,1,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
b97beafa22c93a4d11970838ef25c745,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,0,0,0,0,8,0,0,0,0,0,6,4,9,5,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
3575c1d99ebf846eda9ab1e57654dcbe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,6,9,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,18,23,0,0,0,0,6,0,0,0,0,0,0
54e29504e858ab3ccb8429b7c49ad638,0,0,21,0,0,8,5,0,0,2,0,0,0,4,1,0,0,0,0,5,0,0,2,0,3,0,2,0,0,0,3,5,8,3,4,13,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0
8a7fdcceccffc014e8b900899c8bf9ce,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,0,0,3,7,22,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0
68c9e09fd103ecbc7afc3cf491e11a8e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,11,0,0,0,0,0,0,0,0,0,0,9,11,9,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
e23fd1f69327a73691f1956af628adc4,0,0,0,0,0,0,0,0,0,0,0,12,6,11,0,0,0,12,0,5,0,0,0,6,7,0,7,4,10,10,0,0,0,0,0,0,0,0,0,0,1,14,5,4,2,24,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2869be3ad62e8ff07c437bb171bafa5e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,11,0,0,0,0,0,27,0,0,0,0,0,0
67c29ffaff544644f8f809f1295dbc05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,0,0,0,0,0,0,0,0,3,0,0,11,6,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
2b04ae3e47fd2fc21c7be102578115ca,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
0ae6dfd565b2fc0605ba8d2add77cb9a,14,6,0,1,8,16,4,0,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55739fcf7dc1bc126eba13c9243fe4d9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,13,8,9,13,5,0,33,0,0,0,1,10,0,0,0,3,10,0,0,1,0,0,0
f16be740cc7ac116369d45eb37a7e34c,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,5,0,7,6,0,0,0,0,0,0,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,7,0,1,0,0,0,0,16,15,0,0,0,0,13,0,0,0,0,0,2
bc9d2592edd4b6cfc4efa1cdb3939510,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2a3098613ec7b83dab2b9599d9d5bce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99160ec75e2b7068d28b49775d5a3c85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
b8b5d63f7d638ed8d74633beecf449fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
6acfe53e4b3c4de245b8413256a62cbe,0,0,0,0,0,5,0,0,0,0,75,5,0,17,0,5,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0,5,0,0,0,0,0,0,23,0,0,0,0,0,0,4,0,7,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5b2d029b9bc548fb9df1eba952441cb7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,18,15,8,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
e00df6fe6cdc5436267b1472d603094c,13,0,20,0,0,7,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050d79b76f1a17f114c7908e7179c4b,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,8,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,81,0,0,0,0,21,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0
c776056bc3af091c6d2fc61717ad0760,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,7,0,0,21,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,4,6,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0
a1eb5f905a97a1f5fc81ee4504c1e9a3,11,3,14,1,13,29,0,0,0,15,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96d0b8d46d9dc9d0b846679ac49e5423,0,0,9,0,0,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,0,14,0,0,0,6,11,0,0,0,0,32,3,2,0,1,0,0
3018b812a44711fa29e1e519d292ca05,4,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,19,0,27,0,0,0,0,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,26,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4cab0927dc6c62df7b14c5ba1679f3a,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0
30d16df1f60ba1b10c0345bd27196c23,0,0,5,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,6,0,3,0,0,7,0,1,4,0,0,10,7,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
e195f853c0d2997d7a5104d20e55a1a9,0,0,0,0,0,0,1,0,0,0,0,5,4,5,0,5,12,3,12,11,6,7,23,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,7,0,7,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6538e39c3ff0c55b0da96160275bead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
5c8ccc6a0eab9b71b012c35a94390f52,0,0,0,0,0,6,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,0,0,16,1,0,0,0,10,0,0,0,0,0,0,0,0,0
3a4e80dcaad1fe0bb92b9764f9db2ee0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,0,0,0,0,0,0,0,0,0,0,11,15,13,15,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2e8ddd1ce174902a3ff424921eff93f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
726ccc84bb7d730879df184b80170a3e,0,3,21,0,6,8,1,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,3,0,1,28,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
017b4228af3a0044ec1fc19a6cb0f75f,0,0,9,0,0,8,10,0,0,0,0,0,0,0,0,2,10,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,8,11,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0
5f229db4b5602aba76b946766cb6ee0d,0,0,0,0,0,0,0,0,0,6,0,6,5,0,0,0,0,0,0,13,0,7,0,5,0,0,0,3,0,0,0,0,0,0,0,14,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,24,0,0,11,2,0,1,0,0,9,0,0,0,0,0,0,0,0,0
7f5ff80bfed71a443dc210ca1fcac8f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,21,0,11,0,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,0
dd2f074ce9d88c4bd306887c672f5996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,28,35,0,0,0,0,0,0,0,0,0,0,0
5c09d56b1b12daa1da35cd23d143c1e2,0,0,8,0,1,0,0,0,0,11,0,0,0,16,2,0,3,0,0,0,20,0,7,0,0,0,9,0,0,0,0,0,0,8,2,4,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,16,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55b4ee3a2bdc61d656927198730c3722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,10,0,0,0,0,0,0,0,0,0,0,10,11,11,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
b915ca612ad9b1471e41d0cfcdadc246,0,0,0,0,3,1,0,0,62,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fc2aec56a1cae5c117f63100f283193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,7,10,4,0,0,0,0,0,0,0,0,0,3,6,13,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
42eddcfdc40575eb299d71c1e7628360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02ddb65581e43f94dd67c96608e1efae,9,11,14,4,8,12,2,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4938d8ea7ad5a5244ddc57d44bb36a6c,0,0,15,0,0,0,0,0,4,1,0,13,0,10,0,1,0,1,0,0,0,4,12,0,14,1,0,0,0,0,4,0,5,0,8,11,0,0,0,1,0,0,0,0,1,18,4,4,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0
